Audio_Song,Lyric_Song,Arousal,Valence,Quadrant,Emotion,EnhancedEmotion,lyric_id,word_count,unique_word_count,lexical_diversity,avg_word_length,line_count,avg_words_per_line,positive_word_ratio,negative_word_ratio,sentiment_ratio,top_word_1,top_word_1_count,top_word_2,top_word_2_count,top_word_3,top_word_3_count,top_word_4,top_word_4_count,top_word_5,top_word_5_count,repetition_ratio,repeated_words_count,repeated_phrases_count,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,rolloff_mean,flatness_mean,contrast_mean,zcr_mean,tempo,rms_mean,rms_std,beat_strength,low_energy_ratio,energy_entropy,brightness,warmth,activity,harmonic_energy_ratio,harmonicity
A143-72,L033-72,0.21875,0.30625,Q3,Sadness/Disgust,Sadness/Disgust,L033-72,237,108,0.4556962025316455,3.9831223628691994,39,6.076923076923077,0.0168776371308016,0.0295358649789029,0.5,that,7,from,7,some,6,arms,5,angel,5,0.5443037974683544,44,8,-256.18347,87.99317,129.41656,30.871733,-18.718214,25.046877,25.943531,16.055618,-9.200608,14.995512,4.5721145,13.86919,-19.462479,15.754488,-2.1438336,11.250441,-23.54444,11.6412525,4.5967746,17.541044,-24.738482,14.532338,-5.6393576,14.925659,-18.116241,12.142024,0.0969778,0.15772709,0.10591274,0.1574771,0.15820739,0.27754086,0.08934561,0.13209899,0.1690529,0.30476004,0.16714236,0.19820374,0.40903592,0.3959709,0.21450534,0.27520728,0.16244912,0.16057831,0.4349315,0.41997817,0.2245063,0.19417341,0.2792247,0.3796389,1570.2295231396834,554.6969386441593,1681.4951040612527,3089.839955500107,0.0010420013,30.8886081869166,0.0778072627561912,[107.66601562],0.08942404,0.05869646,1.0271982,0.6787679,9.852427,0.06789972,0.36035544,[0.08023275],0.8825765,22.477278
A157-71,L047-71,0.25,0.225,Q3,Disgust,Melancholy,L047-71,133,62,0.4661654135338345,3.62406015037594,20,6.65,0.0150375939849624,0.0,2.0,yesterday,9,now,5,oh,4,away,3,believe,3,0.5338345864661654,34,7,-200.65398,78.43583,97.08063,32.196793,-1.671357,16.765568,34.539547,14.753866,-0.9341423,12.3573,-5.112936,11.63394,-9.813543,10.1156225,-1.2073021,10.378139,-18.076002,10.290426,-1.031099,10.053076,-13.669429,8.966277,-2.5353718,8.064453,-11.734158,7.028312,0.30608943,0.3456581,0.21618612,0.22554193,0.25743014,0.34091723,0.1991033,0.21731526,0.3302482,0.3302208,0.37086388,0.3738268,0.21256538,0.21098864,0.24066795,0.31329697,0.21886021,0.24366604,0.31672862,0.35988322,0.17143145,0.22086562,0.15697096,0.17784438,1984.118249924673,844.2075139340321,2220.013628802222,4126.758379389996,0.008204558,27.50470275124732,0.0779980166408668,[95.703125],0.077763475,0.033748858,1.1919576,0.57747513,10.180979,0.14348134,0.3044773,[0.0620184],0.8145185,11.126885
A170,L170,0.2,0.1624999999999999,Q3,Sadness,Sadness/Disgust,L170,137,67,0.4890510948905109,3.81021897810219,26,5.269230769230769,0.0656934306569343,0.0218978102189781,2.25,suicidal,9,dream,8,ll,4,about,3,what,3,0.5109489051094891,27,2,-164.99045,79.231445,129.31403,36.753956,0.36311585,16.390945,50.11858,16.134293,17.553686,16.639633,23.68637,13.146243,5.416153,11.251597,13.591921,9.223837,-8.093351,8.764093,-1.1097548,9.435264,-7.096846,8.205988,5.158349,9.788602,-11.593538,6.972062,0.34228438,0.16318996,0.14581405,0.17446847,0.14070396,0.18100213,0.17060952,0.18699346,0.2031747,0.21969365,0.24155281,0.2080006,0.3954272,0.31236935,0.30896646,0.28654504,0.19833155,0.19891965,0.18482172,0.210268,0.4163292,0.17442532,0.84946114,0.29764864,1324.944639499467,672.3024077111877,1805.0920701006792,2976.532001318208,0.0017297785,26.235016709530694,0.0432431247581269,[95.703125],0.16740826,0.029294182,1.2686803,0.70242023,10.313235,0.08490997,0.24354587,[0.13351245],0.7773006,8.633881
A171,L171,0.21875,0.2625,Q3,Reflective,Reflective,L171,162,55,0.3395061728395062,3.3950617283950617,23,7.043478260869565,0.0123456790123456,0.0123456790123456,0.6666666666666666,say,8,something,8,giving,7,up,7,oh,4,0.6604938271604939,25,2,-381.77325,101.59391,161.33841,50.591816,26.326057,25.334242,2.8140204,21.68194,8.4330015,13.156962,7.4193377,15.319562,3.240427,10.844742,-2.2148817,7.7561,-1.3429047,8.146551,-1.8452601,7.5207653,-7.390436,7.8634143,-5.7716613,6.843518,-14.620235,7.945176,0.109979786,0.17967,0.24741082,0.15331425,0.7848439,0.32377726,0.34936088,0.16230679,0.19063747,0.2960772,0.14334337,0.2198315,0.1776117,0.24347606,0.14091104,0.22021502,0.16493215,0.16492061,0.35333052,0.36269993,0.23267062,0.21746083,0.14938633,0.2538895,979.844119513287,838.9821560199432,1312.157539544564,1763.1393385376357,0.002299791,26.293201385852157,0.0418859901073916,[129.19921875],0.037016705,0.023824554,0.8361938,0.74090004,10.057227,0.07961538,0.21539456,[0.03985441],0.7942582,9.049921
A188,L188,0.25625,0.2625,Q3,Sadness/Disgust,Sadness/Disgust,L188,161,87,0.5403726708074534,3.937888198757764,19,8.473684210526315,0.0186335403726708,0.0248447204968944,0.6,sunday,5,gloomy,5,heart,3,that,3,shadows,2,0.4596273291925465,32,0,-295.2754,60.563717,149.1994,21.481747,-2.5979838,34.93091,25.905313,18.491093,-2.6247902,12.05031,-8.482641,16.247229,4.2997804,10.932387,-10.522322,8.706367,-8.988765,9.06422,0.65982014,8.842184,-10.427707,7.4608855,-13.595038,7.80761,-5.4758053,7.090536,0.14084363,0.27052632,0.18942845,0.2562528,0.32290542,0.35553205,0.2067679,0.30656117,0.10073435,0.17996235,0.12762469,0.24325605,0.21435353,0.25034136,0.40023157,0.4024959,0.19610372,0.23220652,0.26309204,0.32489452,0.30236715,0.3581994,0.1388521,0.18633977,1087.085895846922,339.8114985576128,1332.0113934302824,1986.9379852578368,0.0004014876,25.450703066393388,0.052455465121904,[89.10290948],0.0746893,0.057326406,1.0806088,0.7729866,9.974033,0.014844148,0.34076536,[0.05545862],0.8187429,12.148276
A191,L191,0.24375,0.275,Q3,Sadness/Disgust,Sadness/Disgust,L191,302,112,0.3708609271523179,3.622516556291391,54,5.592592592592593,0.0298013245033112,0.0132450331125827,1.8,father,14,love,9,oh,8,but,7,please,7,0.6291390728476821,54,9,-209.48259,108.28806,116.59706,63.75542,6.090961,26.011509,10.844153,16.504715,-3.0922365,13.190911,-10.082966,13.1051,-1.5388063,13.904443,-19.975,15.049182,-3.2463224,15.667274,-15.707633,8.515589,-5.504205,7.8294406,-1.9615375,11.389078,-4.94275,12.993591,0.094202936,0.14159307,0.2597377,0.3355521,0.3676933,0.36384836,0.1471337,0.19527896,0.14618321,0.2784801,0.16525547,0.18507816,0.44268075,0.42548192,0.23387642,0.25103378,0.13422155,0.16246395,0.29244864,0.38357803,0.1115191,0.1323378,0.13711932,0.24803121,2197.2449706030907,1523.172992296969,2124.9202415913182,4518.881008278106,0.014180189,26.291679456051178,0.1050190172697368,[75.99954044],0.10394243,0.04453532,1.2043514,0.49707538,10.194628,0.23620671,0.25027487,[0.06582981],0.7337023,4.7842574
A195,L195,0.25,0.25625,Q3,Wistful,Wistful,L195,314,127,0.4044585987261146,3.605095541401274,43,7.302325581395348,0.0095541401273885,0.0,3.0,all,10,when,7,should,6,but,5,just,5,0.5955414012738853,60,12,-282.73633,53.632942,146.49461,39.14559,-15.989336,20.276772,0.23588388,16.966894,-11.56216,12.848133,11.110001,13.977861,-25.375755,10.18117,-2.1515172,9.0616455,-16.788582,9.553444,-8.069632,8.766528,-17.17047,7.9872184,-5.7676077,7.7771654,-12.72542,10.353857,0.31110704,0.3115949,0.13948266,0.14423472,0.209364,0.27444613,0.19929866,0.2059289,0.38287413,0.33500332,0.2917506,0.34267265,0.21200433,0.162302,0.47166723,0.39965978,0.18623966,0.16004008,0.21836111,0.31148958,0.15565579,0.16548364,0.28506276,0.30056632,1484.9434685600786,733.4977557342213,1683.4264448641195,2696.808692766786,0.0015636995,26.28115232864584,0.0716972232972136,[143.5546875],0.037741933,0.016200323,1.1432502,0.7294503,10.201618,0.08115209,0.27059847,[0.04515026],0.81704444,15.11287
MT0000008995,MT0000008995,0.388125,0.34125,Q3,Gloomy,Gloomy,MT0000008995,141,52,0.3687943262411347,3.517730496453901,26,5.423076923076923,0.0354609929078014,0.0,5.0,re,6,too,6,lovely,6,will,5,last,5,0.6312056737588653,36,8,-267.6387,80.03574,117.47451,37.67367,-15.731341,32.566986,38.198395,19.904678,-5.5764575,12.918331,-17.224174,11.760965,-6.959952,14.302244,-7.3052316,12.070895,-17.875303,10.412474,-0.31400585,9.108789,-4.8544984,8.328209,-4.79692,7.9550867,-2.168527,8.712232,0.271219,0.31641164,0.22157073,0.28490055,0.24203919,0.2717466,0.3257846,0.34843937,0.26865104,0.2800911,0.31005237,0.3503337,0.24497965,0.29150587,0.27475026,0.3121785,0.19786817,0.22276598,0.22021215,0.25675726,0.28541917,0.32111347,0.22739801,0.24704741,1647.417857478671,547.096640454728,1752.3865078426163,2995.36522076964,0.0024917508,25.907196565786087,0.0867681828076625,[92.28515625],0.056396343,0.03780603,1.2989593,0.6061408,10.024192,0.043109953,0.41362894,[0.04337121],0.70103985,5.7545924
MT0000027422,MT0000027422,0.42125,0.20875,Q3,Disgust,Yearning,MT0000027422,200,92,0.46,4.105,35,5.714285714285714,0.0,0.0,0.0,face,5,leaving,4,no,4,trace,4,disappearing,4,0.54,40,8,-81.98958,68.06995,133.21388,17.257748,-25.042692,19.006462,60.421627,12.267586,-29.011787,16.727074,38.534904,10.114175,-23.587484,12.235757,20.515808,8.810448,-17.079947,9.382272,11.128322,9.293971,-3.4885392,7.4768085,-0.9988069,6.466356,4.5757656,6.7545967,0.39071512,0.3269182,0.2604929,0.19324549,0.4757371,0.37300763,0.27053162,0.220027,0.40567434,0.282332,0.57980365,0.34847417,0.2580839,0.14918043,0.2872101,0.31996128,0.21220312,0.17613606,0.35757995,0.2838429,0.31776363,0.25125676,0.24690363,0.19312225,1831.2606696302591,541.890281407138,1981.9145123037745,4077.968302570966,0.0009589016,25.31162585971889,0.0879528759960159,[89.10290948],0.19883057,0.05706871,1.053827,0.6032131,10.22254,0.106560774,0.31948906,[0.14763652],0.75145006,10.733856
MT0000031210,MT0000031210,0.31125,0.1375,Q3,Disgust,Plaintive,MT0000031210,120,49,0.4083333333333333,3.6666666666666665,24,5.0,0.0583333333333333,0.0166666666666666,2.333333333333333,without,11,love,7,like,4,rode,2,crest,2,0.5916666666666667,31,6,-249.00145,51.912186,190.70697,24.549389,-22.334942,31.80288,25.009556,18.044233,6.0628476,10.561769,-23.77396,12.591763,-4.179215,8.922904,-7.931633,8.270363,-11.464227,8.526231,-10.879114,8.919038,-5.526361,7.1260095,-5.2917113,8.134973,-10.99962,7.992381,0.18257163,0.27983063,0.18235368,0.2123433,0.3206597,0.35120234,0.28122178,0.26952568,0.39331624,0.3711257,0.28991404,0.31423318,0.17684995,0.21525536,0.2551381,0.34840548,0.22820197,0.2526461,0.3877576,0.3915988,0.22786666,0.26192546,0.13943231,0.18373267,835.0611017694426,269.2685292525035,807.9613647221829,1419.6655662196456,0.0007989357,25.656661949329678,0.0548671066381369,[117.45383523],0.11969844,0.045682285,1.2127151,0.8467477,10.17698,0.0015613516,0.24491902,[0.11715868],0.5915328,3.3875713
MT0000043184,MT0000043184,0.3143749999999999,0.311875,Q3,Melancholy,Melancholy,MT0000043184,309,136,0.4401294498381877,3.715210355987055,31,9.96774193548387,0.0097087378640776,0.0,3.0,if,9,but,7,wrong,7,that,6,re,6,0.5598705501618123,69,3,-272.4645,61.3078,125.52955,29.924229,-0.58268267,23.18886,50.15186,19.856926,0.035232835,18.95633,24.039896,17.401014,0.81774336,14.495589,11.188084,13.337759,1.4166464,10.979002,2.1309326,9.464807,-4.381546,9.318295,-3.626836,10.476079,4.092341,9.744815,0.2705533,0.23483981,0.33080608,0.3122936,0.36456293,0.33376834,0.32404456,0.26900178,0.49144074,0.37436542,0.35166854,0.30107406,0.24652408,0.26349112,0.22420524,0.20663561,0.34524596,0.28020036,0.5419924,0.39779052,0.40735343,0.29715922,0.36573088,0.2809378,1393.1033078432783,799.9797865372117,1627.8565907673878,2976.66530730618,0.0008916137,26.881799364100253,0.0580327708250398,[64.59960938],0.055299602,0.034415416,1.2678494,0.6781342,10.072826,0.076199114,0.25380176,[0.02976944],0.6117052,2.723656
MT0000044741,MT0000044741,0.431875,0.311875,Q3,Sadness/Disgust,Sadness/Disgust,MT0000044741,106,56,0.5283018867924528,3.4716981132075477,16,6.625,0.0471698113207547,0.0188679245283018,1.6666666666666667,love,4,tell,3,gonna,3,now,2,that,2,0.4716981132075472,30,3,-113.41247,65.796364,78.76294,17.666435,-9.774526,22.446795,28.142029,14.901039,2.671359,9.934413,2.3166766,9.410894,-1.6162946,8.690322,9.197774,8.407508,-6.544033,9.346702,5.256648,8.876606,-2.7898319,7.185935,0.17767456,6.5605693,-7.619644,6.372211,0.369677,0.2801933,0.28830364,0.22977066,0.3093043,0.2951625,0.3084075,0.25963798,0.4632131,0.31641164,0.44373238,0.3158535,0.42207173,0.3267394,0.33859175,0.2748309,0.3881702,0.26918742,0.55846447,0.36048135,0.3216239,0.25183836,0.36409286,0.27584404,2505.368651556307,484.1323769952366,2502.6056411564628,5247.784934029121,0.02104568,23.363904690823688,0.1168930951286764,[67.99958882],0.11108655,0.06852368,1.2922074,0.49235365,10.076966,0.15401109,0.40485528,[0.06294866],0.51088303,2.2296472
MT0000059269,MT0000059269,0.31125,0.1375,Q3,Disgust,Plaintive,MT0000059269,93,65,0.6989247311827957,3.935483870967742,12,7.75,0.032258064516129,0.021505376344086,1.0,rose,4,mexicali,3,stop,2,ll,2,come,2,0.3010752688172043,18,0,-239.52621,57.19908,169.16345,25.721262,-31.89698,26.391016,6.7837777,17.794748,7.7939405,14.858242,-13.041768,9.622105,-4.4275827,13.272677,-13.819276,9.357802,-9.852074,8.535748,-9.099619,9.404839,-14.426377,8.196995,-9.735285,6.7894373,-8.470347,8.001991,0.19305953,0.28847677,0.16851811,0.23764454,0.2156033,0.30564314,0.17363663,0.26097107,0.20888701,0.29110825,0.25135684,0.31447133,0.24811113,0.29095468,0.32358554,0.37760824,0.19554682,0.24592718,0.22337116,0.29111388,0.3317878,0.3883918,0.23480584,0.2853938,897.8168556841587,148.98051880624172,803.852168069494,1561.815555915006,1.51403165e-05,28.40343791640677,0.0578923181114551,[99.38401442],0.14449723,0.09027396,1.0824456,0.85812193,10.034668,0.0008709309,0.2956462,[0.11967262],0.874878,24.340832
MT0000082188,MT0000082188,0.42125,0.20875,Q3,Disgust,Yearning,MT0000082188,100,58,0.58,3.48,17,5.882352941176471,0.02,0.0,2.0,ve,6,baby,4,wrong,4,before,4,but,3,0.42,17,1,-228.77994,64.23091,127.33475,19.855368,-30.71691,16.251335,54.48597,15.305845,-9.842206,19.816666,13.999907,12.353347,-15.427751,12.54648,3.0719879,11.294874,-3.8771856,10.590135,-2.6461,12.67131,-4.932378,10.353237,-4.9203286,10.554576,-2.2353232,10.723158,0.17432138,0.20023596,0.27129948,0.27606338,0.4057417,0.3418538,0.33219728,0.25966004,0.5235443,0.38998345,0.25508523,0.19773866,0.26915237,0.29719388,0.26300603,0.29939786,0.19062561,0.16902757,0.2942903,0.3352243,0.20511855,0.20185687,0.28794935,0.31181377,1526.256904992637,404.5464175461001,1602.8721677392582,3203.8818927143893,0.0008474409,28.20912195437931,0.0827962239583333,[143.5546875],0.06700752,0.03885657,1.0688715,0.6375939,10.097589,0.051197294,0.3509811,[0.08016036],0.74887115,7.391963
MT0000091781,MT0000091781,0.36625,0.42625,Q3,Gloomy,Gloomy,MT0000091781,108,73,0.6759259259259259,3.4722222222222223,24,4.5,0.0277777777777777,0.0185185185185185,1.0,don,4,getting,2,dark,2,outside,2,up,2,0.324074074074074,20,1,-162.3197,45.520706,136.33176,29.117006,8.317646,20.488731,17.873459,15.013551,11.402403,9.171603,13.852072,8.111701,-0.41619915,7.9526873,7.0236106,7.0648184,-0.20123634,7.306942,1.9297305,7.1880555,-0.67559326,8.255555,0.6129523,7.186706,-2.1325884,7.626339,0.37931326,0.2760035,0.21868594,0.17788027,0.3254265,0.28161642,0.40339825,0.20055301,0.6793735,0.30427453,0.41263753,0.24787344,0.35040352,0.22398753,0.47707656,0.30105555,0.31585655,0.2247457,0.26311034,0.26487643,0.29727837,0.19168052,0.5881815,0.33295798,1459.4093512508632,576.8611696696267,2033.1497638667488,3136.7143660506968,0.0042371848,24.552547517586497,0.0530643049777476,[151.99908088],0.11808078,0.056771908,1.2979969,0.7535848,10.179288,0.08325296,0.22412299,[0.14956808],0.6595976,6.5512934
MT0000092637,MT0000092637,0.31125,0.1375,Q3,Disgust,Sad,MT0000092637,156,64,0.4102564102564102,2.980769230769231,24,6.5,0.0256410256410256,0.0,4.0,cryin,4,mood,4,say,4,lonesome,4,why,4,0.5897435897435898,44,7,-274.16055,73.62941,132.02478,32.457256,-27.030397,29.152803,42.63021,16.401312,-6.1455383,15.708103,8.786663,13.474214,4.718608,12.758897,-9.999326,11.009614,-6.740387,9.392615,6.8443274,10.965462,-7.930889,10.520331,2.886936,8.18339,0.0035131944,7.8174295,0.17194109,0.24290505,0.23194115,0.266007,0.31755418,0.34168452,0.26813924,0.29220778,0.3162443,0.3561922,0.25599307,0.2994929,0.2905985,0.3230817,0.34893075,0.37393266,0.26359302,0.28511816,0.2864697,0.33503905,0.18593465,0.21873541,0.18184602,0.21326382,1528.620436563236,610.818881818603,1518.2152049208903,3068.8064433472814,0.0021788727,25.88345862421276,0.0831007824593653,[112.34714674],0.048339423,0.03173476,1.3632987,0.6568775,10.049718,0.032666318,0.4388826,[0.04525664],0.4934127,1.999577
MT0000095414,MT0000095414,0.42125,0.3924999999999999,Q3,Yearning,Yearning,MT0000095414,164,28,0.1707317073170731,3.3780487804878048,27,6.074074074074074,0.0,0.0,0.0,hours,10,day,10,wait,8,night,8,where,6,0.8292682926829268,28,6,-218.2852,85.32012,114.00197,33.578667,16.51164,17.742016,35.403584,15.639555,8.381389,11.947963,16.53297,11.258043,0.9702617,11.060368,-9.4078665,15.300362,1.5113328,11.115129,2.4193745,10.212928,-6.3693266,10.107809,2.219808,8.82439,-6.8869524,10.2346525,0.40177247,0.34600997,0.27954322,0.22281167,0.3669089,0.3887251,0.29307652,0.25161943,0.3305523,0.3461539,0.23717064,0.2564825,0.15032624,0.18182522,0.15618253,0.21105957,0.23229055,0.22544678,0.3741848,0.34527552,0.31054923,0.254619,0.42667606,0.3422849,1562.4903354002504,719.1036474551407,2091.516859666462,3298.3362584680945,0.003439712,25.95832232814479,0.0542235000242812,[117.45383523],0.10457983,0.06508324,1.355667,0.7039365,10.036142,0.08399994,0.23031527,[0.10236085],0.7392536,9.772642
MT0000124779,MT0000124779,0.375,0.28625,Q3,Gloomy,Gloomy,MT0000124779,193,86,0.4455958549222797,3.725388601036269,48,4.020833333333333,0.0207253886010362,0.0,4.0,over,12,city,11,sunset,10,now,4,mess,3,0.5544041450777202,25,2,-111.78587,54.768024,133.42406,26.985704,4.751479,17.967766,45.333057,16.235884,12.820744,10.810621,-1.2128594,8.18244,1.780237,8.799419,8.032148,9.860249,0.7441563,10.37831,7.4901876,11.318926,1.0677304,7.467365,9.90588,7.8733945,-0.36309114,8.01881,0.49679905,0.37320796,0.33520377,0.2597185,0.29576036,0.26469412,0.2761583,0.22986764,0.3926917,0.33920452,0.34166738,0.3097462,0.24785933,0.21901247,0.33629012,0.29913655,0.31212565,0.2698701,0.37368298,0.35452583,0.28464937,0.26103774,0.39554608,0.3040529,1289.7522542491583,625.5945888003322,1887.1395113967087,2760.2166426809213,0.0023533464,25.92759589624073,0.0425231744630417,[83.35433468],0.2502054,0.05520422,1.1448307,0.75437593,10.294699,0.07609915,0.19774283,[0.17379754],0.8053396,19.702374
MT0000151529,MT0000151529,0.38625,0.3425,Q3,Melancholy,Melancholy,MT0000151529,301,148,0.4916943521594684,3.700996677740864,48,6.270833333333333,0.0,0.0099667774086378,0.0,him,8,only,6,pancho,6,his,5,all,5,0.5083056478405316,50,4,-219.24338,89.26342,107.54691,31.212734,12.169723,23.29357,32.23749,15.845029,8.2526245,14.166509,3.3335762,13.472234,-3.285429,11.309174,-0.82523876,12.910287,-2.7483382,11.066528,-2.4185498,9.759778,-11.294447,9.27542,-0.4288468,10.020936,-8.769719,9.358153,0.19518432,0.2050788,0.29337057,0.270723,0.42269897,0.37169537,0.30369732,0.20050906,0.42564553,0.3826977,0.30056334,0.2410159,0.40486467,0.37370825,0.27586213,0.25238842,0.27833632,0.21613216,0.43337268,0.3427212,0.24393119,0.20779881,0.280895,0.2917222,1798.8164366558835,755.7442633890184,2252.0967626341967,3869.8099331220974,0.00882723,25.56878231123938,0.06802831124226,[123.046875],0.07168448,0.051964797,1.3654058,0.65098727,9.988181,0.112671435,0.26610917,[0.07350459],0.5337441,2.35241
MT0000162219,MT0000162219,0.3143749999999999,0.311875,Q3,Melancholy,Melancholy,MT0000162219,217,121,0.5576036866359447,3.7465437788018434,24,9.041666666666666,0.0092165898617511,0.0138248847926267,0.5,grow,7,that,5,ground,5,so,5,one,5,0.4423963133640553,38,1,-117.69277,65.938156,116.77238,27.291342,-16.089193,19.557953,31.245974,14.216859,2.0945394,14.178416,3.204398,10.278583,-3.4859703,10.957373,2.2947116,10.25377,-2.5837088,10.362233,-1.6031578,8.864813,-6.849673,8.663698,-6.0115194,8.984672,-2.2922168,7.6321554,0.31469208,0.30736166,0.28498492,0.23749758,0.42645377,0.31117663,0.46817985,0.34930474,0.28683847,0.21420111,0.31265,0.30361003,0.25041983,0.2250446,0.28570688,0.27341864,0.239846,0.23118635,0.35643995,0.28106946,0.5228097,0.35792303,0.33844087,0.25681698,1760.3209418212832,596.3780142687635,1988.579442467336,3432.2792454769738,0.007543397,24.221836241933147,0.0850195161329334,[107.66601562],0.13377082,0.05001079,1.3072667,0.58566797,10.233568,0.09095198,0.3778667,[0.12002143],0.6058681,3.3396351
MT0000171421,MT0000171421,0.39125,0.28625,Q3,Melancholy,Melancholy,MT0000171421,119,40,0.3361344537815126,3.5126050420168067,26,4.576923076923077,0.2184873949579832,0.0,26.0,love,26,this,13,strange,5,doesn,5,gonna,3,0.6638655462184874,17,0,-190.04991,79.80039,106.80137,33.22337,11.707048,19.031239,23.993069,15.559187,18.291845,12.711494,23.670511,11.839231,5.1569448,10.122418,13.628369,8.871774,7.0631547,8.571457,14.35033,6.97388,7.5871415,6.56917,9.699679,8.081658,3.927942,9.447788,0.49552652,0.3043792,0.53146756,0.2941495,0.56481236,0.29216847,0.6289966,0.32019916,0.4670392,0.30044442,0.38090652,0.26500744,0.35668102,0.24355906,0.32967234,0.24298245,0.39098883,0.3207841,0.41886085,0.29438317,0.5407577,0.2804127,0.50812215,0.29914933,1379.928879903842,700.6101540572804,2088.6033961237176,2948.757506753797,0.0066262553,23.943574470337825,0.035285925939447,[64.59960938],0.17958677,0.06729077,1.1945934,0.749068,10.186672,0.08645534,0.20802401,[0.09667696],0.85958976,20.067781
MT0000171852,MT0000171852,0.300625,0.203125,Q3,Disgust,Gloomy,MT0000171852,150,50,0.3333333333333333,3.22,16,9.375,0.02,0.0,3.0,know,11,if,6,ll,5,never,5,don,5,0.6666666666666666,35,3,-253.09367,58.839684,139.46976,26.308851,-17.915806,20.366892,33.702244,19.869175,-9.441072,19.772055,9.875979,12.345384,-4.3105607,15.380434,5.652199,10.784032,-15.953829,12.702277,3.6476057,13.23631,-7.4329257,9.155197,-6.720183,9.992365,-3.8381817,8.952893,0.21597074,0.28226808,0.253573,0.3148944,0.23347944,0.30023262,0.2288501,0.28864425,0.21053241,0.29406232,0.22630346,0.26998803,0.2664615,0.31935325,0.28740552,0.31681496,0.35810044,0.37016964,0.2604821,0.2898875,0.2742934,0.34013525,0.18117003,0.22346713,1324.5616008493414,602.1340898130916,1488.4307894873682,2539.980143507152,0.00092391984,26.691712775135272,0.0637559377668659,[69.83741554],0.07549056,0.05220092,1.1857996,0.73970056,9.867414,0.05338443,0.2888092,[0.04393388],0.7760744,12.2263155
